"sample","site","moist_grav","temp","CO2","C13","flask_vol","dry_soil","moist_vol","time_accum","tstage","qflag","sec","hour","day","air_vol","air_mol","C_R","order","C_R_r","sd.r","cv.r","sd.acc"
21,"bare_fallow",0.13,35,2165,-28.32,500,90,0.234,20,6,FALSE,7094160,1971,82.125,465.384615384615,0.0191044430745383,0.00551481590085007,164,0.275740795042503,0.0717602554375751,0.331986140411695,0.00183084244600426
21,"bare_fallow",0.13,5,4030.12,-26.33,500,90,0.234,1769,7,FALSE,14180400,3939,164.125,465.384615384615,0.0191044430745383,0.0102657597498078,165,0.00580314287722317,0.00363051803343119,0.636637259788898,0.00653556515676879
21,"bare_fallow",0.13,35,4192.14,-26.99,500,90,0.234,32,8,FALSE,14534100,4037,168.208333333333,465.384615384615,0.0191044430745383,0.0106784666653994,166,0.33370208329373,0.0717602554375751,0.331986140411695,0.00354510293376087
21,"bare_fallow",0.13,35,17811.03,-27.42,500,90,0.234,179,9,FALSE,15110580,4197,174.875,465.384615384615,0.0191044430745383,0.0453693078311859,167,0.253459820285955,0.0717602554375751,0.331986140411695,0.0150619814000255
21,"bare_fallow",0.13,20,5280.18,-26.69,500,90,0.234,184,10,FALSE,17116140,4754,198.083333333333,465.384615384615,0.0191044430745383,0.0134499864311088,168,0.0730977523429825,0.0264191812014918,0.356107591641363,0.00478964227559116
22,"bare_fallow",0.15,5,5135.5,-29.43,500,90,0.27,216,1,FALSE,2592000,720,30,465.384615384615,0.0191044430745383,0.0130814489879056,169,0.0605622638328961,0.0179357264231075,1.02551038391008,0.0134151617736871
22,"bare_fallow",0.15,20,9544,-27.65,500,90,0.27,264,2,FALSE,4492800,1248,52,465.384615384615,0.0191044430745383,0.0243110406271192,170,0.0920872751027242,0.0248754368492241,0.299346073041795,0.00727741454328767
22,"bare_fallow",0.15,20,4779,-27.66,500,90,0.27,186,3,FALSE,5162400,1434,59.75,465.384615384615,0.0191044430745383,0.0121733511270958,171,0.0654481243392249,0.0248754368492241,0.299346073041795,0.00364404485565505
22,"bare_fallow",0.15,35,2487.5,-28.05,500,90,0.27,20,4,FALSE,5331000,1481,61.7083333333333,465.384615384615,0.0191044430745383,0.00633630695305522,172,0.316815347652761,0.0482736137406092,0.159286915044155,0.00100929078732499
22,"bare_fallow",0.15,5,4757.45,-26.09,500,90,0.27,1767,5,FALSE,12408060,3447,143.625,465.384615384615,0.0191044430745383,0.012118457693995,173,0.00685821035313808,0.0179357264231075,1.02551038391008,0.0124276042021668
22,"bare_fallow",0.15,35,4589.16,-26.54,500,90,0.27,32,6,FALSE,12769680,3547,147.791666666667,465.384615384615,0.0191044430745383,0.0116897794639931,174,0.365305608249785,0.0482736137406092,0.159286915044155,0.00186202890836598
22,"bare_fallow",0.15,35,21123.52,-26.75,500,90,0.27,180,7,FALSE,13347120,3708,154.5,465.384615384615,0.0191044430745383,0.0538070780498496,175,0.298928211388053,0.0482736137406092,0.159286915044155,0.00857076347010061
22,"bare_fallow",0.15,20,5378.1,-26.75,500,90,0.27,184,8,FALSE,15350520,4264,177.666666666667,465.384615384615,0.0191044430745383,0.01369941403989,176,0.0744533371733149,0.0248754368492241,0.299346073041795,0.00410086579581469
23,"bare_fallow",0.15,5,887,-27.81,500,90,0.27,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.00225941880094873,177,0.0313808166798435,0.0179357264231075,1.02551038391008,0.00231705744197458
23,"bare_fallow",0.15,5,974.45,-28.42,500,90,0.27,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00248217660719785,178,0.0206848050599821,0.0179357264231075,1.02551038391008,0.00254549788538008
23,"bare_fallow",0.15,5,4280,-29.33,500,90,0.27,432,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.0109022688478699,179,0.0252367334441432,0.0179357264231075,1.02551038391008,0.0111803899116699
23,"bare_fallow",0.15,20,11009,-28.69,500,90,0.27,264,4,FALSE,6256800,1738,72.4166666666667,465.384615384615,0.0191044430745383,0.0280427751743457,180,0.106222633236158,0.0248754368492241,0.299346073041795,0.00839449462563432
23,"bare_fallow",0.15,20,5953,-28.9,500,90,0.27,186,5,FALSE,6926400,1924,80.1666666666667,465.384615384615,0.0191044430745383,0.0151638332830302,181,0.0815259853926356,0.0248754368492241,0.299346073041795,0.00453923394553557
23,"bare_fallow",0.15,35,2324,-27.67,500,90,0.27,20,6,FALSE,7092840,1970,82.0833333333333,465.384615384615,0.0191044430745383,0.00591983009403028,182,0.295991504701514,0.0482736137406092,0.159286915044155,0.000942951473263633
23,"bare_fallow",0.15,5,5028.33,-26.49,500,90,0.27,1766,7,FALSE,14171280,3936,164,465.384615384615,0.0191044430745383,0.0128084592326658,183,0.00725280817251743,0.0179357264231075,1.02551038391008,0.0131352079449876
23,"bare_fallow",0.15,35,3789.6,-26.11,500,90,0.27,31,8,FALSE,14529900,4036,168.166666666667,465.384615384615,0.0191044430745383,0.00965309299670273,184,0.31139009666783,0.0482736137406092,0.159286915044155,0.00153761140407912
23,"bare_fallow",0.15,35,18888.18,-26.71,500,90,0.27,182,9,FALSE,15118500,4200,175,465.384615384615,0.0191044430745383,0.0481130879455511,185,0.264357626074457,0.0482736137406092,0.159286915044155,0.00766378535209496
23,"bare_fallow",0.15,20,4713.5,-27.02,500,90,0.27,184,10,FALSE,17114100,4754,198.083333333333,465.384615384615,0.0191044430745383,0.0120065056575782,186,0.0652527481390119,0.0248754368492241,0.299346073041795,0.00359410031955013
24,"bare_fallow",0.15,5,118,-25.17,500,90,0.27,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000300576571039403,187,0.00417467459776949,0.0179357264231075,1.02551038391008,0.000308244394760992
24,"bare_fallow",0.15,5,248.95,-26.07,500,90,0.27,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.000634140147120842,188,0.00528450122600702,0.0179357264231075,1.02551038391008,0.000650317305726687
24,"bare_fallow",0.15,5,1011.5,-25.6,500,90,0.27,432,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.00257655255598607,189,0.00596424202774553,0.0179357264231075,1.02551038391008,0.00264228140085376
24,"bare_fallow",0.15,20,13666,-28.14,500,90,0.27,264,4,FALSE,6256800,1738,72.4166666666667,465.384615384615,0.0191044430745383,0.0348108425408854,190,0.131859252048809,0.0248754368492241,0.299346073041795,0.0104204890138903
24,"bare_fallow",0.15,20,6082.5,-27.63,500,90,0.27,186,5,FALSE,6926400,1924,80.1666666666667,465.384615384615,0.0191044430745383,0.0154937033334506,191,0.0832994802873688,0.0248754368492241,0.299346073041795,0.00463797924974301
24,"bare_fallow",0.15,35,2060,-26.69,500,90,0.27,20,6,FALSE,7093200,1970,82.0833333333333,465.384615384615,0.0191044430745383,0.00524735369780653,192,0.262367684890327,0.0482736137406092,0.159286915044155,0.000835834782669141
24,"bare_fallow",0.15,5,5209.09,-26.17,500,90,0.27,1770,7,FALSE,14184300,3940,164.166666666667,465.384615384615,0.0191044430745383,0.0132689017833529,193,0.00749655467986041,0.0179357264231075,1.02551038391008,0.0136073965619113
24,"bare_fallow",0.15,35,4490.23,-26.62,500,90,0.27,30,8,FALSE,14525040,4035,168.125,465.384615384615,0.0191044430745383,0.0114377791235446,194,0.381259304118152,0.0482736137406092,0.159286915044155,0.00182188855154585
24,"bare_fallow",0.15,35,16604.93,NA,500,90,0.27,183,9,FALSE,15123840,4201,175.041666666667,465.384615384615,0.0191044430745383,0.0422970586588925,195,0.23113146808138,0.0482736137406092,0.159286915044155,0.00673736798921665
24,"bare_fallow",0.15,20,3448.8,-25.71,500,90,0.27,184,10,FALSE,17113260,4754,198.083333333333,465.384615384615,0.0191044430745383,0.00878498710339571,196,0.0477444951271506,0.0248754368492241,0.299346073041795,0.00262975139112432
25,"bare_fallow",0.17,5,468.32,-28.89,500,90,0.306,120,1,FALSE,432000,120,5,465.384615384615,0.0191044430745383,0.00119293237075571,197,0.00994110308963088,0.00349643673637735,0.330619398988411,0.000394406583453072
25,"bare_fallow",0.17,5,4120,-29.91,500,90,0.306,720,2,FALSE,3024000,840,35,465.384615384615,0.0191044430745383,0.0104947073956131,198,0.014575982493907,0.00349643673637735,0.330619398988411,0.00346975385169682
25,"bare_fallow",0.17,20,8990,-28.58,500,90,0.306,264,3,FALSE,4924800,1368,57,465.384615384615,0.0191044430745383,0.02289985909868,199,0.0867418905253028,0.0359101808149717,0.435785464094003,0.00997942572500553
25,"bare_fallow",0.17,20,4381,-28.21,500,90,0.306,185,4,FALSE,5590800,1553,64.7083333333333,465.384615384615,0.0191044430745383,0.011159542014607,200,0.0603218487276054,0.0359101808149717,0.435785464094003,0.00486316619591204
25,"bare_fallow",0.17,35,1728.5,-27.78,500,90,0.306,19,5,FALSE,5759160,1600,66.6666666666667,465.384615384615,0.0191044430745383,0.00440293731391194,201,0.23173354283747,0.137533061746408,0.493154834223283,0.00217132982113775
25,"bare_fallow",0.17,5,4153.48,-27.17,500,90,0.306,1765,6,FALSE,12834780,3565,148.541666666667,465.384615384615,0.0191044430745383,0.0105799896294978,202,0.00599432840198175,0.00349643673637735,0.330619398988411,0.00349794981260818
25,"bare_fallow",0.17,35,2951.54,-26.74,500,90,0.306,32,7,FALSE,13199940,3667,152.791666666667,465.384615384615,0.0191044430745383,0.00751833705496305,203,0.234948032967595,0.137533061746408,0.493154834223283,0.00370770426397507
25,"bare_fallow",0.17,35,14462.98,-27.02,500,90,0.306,182,8,FALSE,13786860,3830,159.583333333333,465.384615384615,0.0191044430745383,0.0368409570797582,204,0.202422841097572,0.137533061746408,0.493154834223283,0.0181682960812953
25,"bare_fallow",0.17,20,3663.31,-26.17,500,90,0.306,183,9,FALSE,15779580,4383,182.625,465.384615384615,0.0191044430745383,0.00933139964791827,205,0.0509912549066572,0.0359101808149717,0.435785464094003,0.00406648832621468
26,"bare_fallow",0.17,5,227,-23.02,500,90,0.306,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.00057822781038936,206,0.00803094181096333,0.00349643673637735,0.330619398988411,0.000191173331149315
26,"bare_fallow",0.17,5,456.6,-25.69,500,90,0.306,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00116307849437789,207,0.00969232078648245,0.00349643673637735,0.330619398988411,0.000384536312787565
26,"bare_fallow",0.17,5,3266,-27.23,500,90,0.306,504,3,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.00831934814419229,208,0.0165066431432387,0.00349643673637735,0.330619398988411,0.00275053788340821
26,"bare_fallow",0.17,20,11553.5,-27.9,500,90,0.306,264,4,FALSE,6256800,1738,72.4166666666667,465.384615384615,0.0191044430745383,0.0294297577415572,209,0.111476355081656,0.0359101808149717,0.435785464094003,0.0128250606355786
26,"bare_fallow",0.17,20,5919,-27.9,500,90,0.306,184,5,FALSE,6919200,1922,80.0833333333333,465.384615384615,0.0191044430745383,0.0150772264744257,210,0.0819414482305742,0.0359101808149717,0.435785464094003,0.00657043613640798
26,"bare_fallow",0.17,35,1870.5,-26.65,500,90,0.306,20,6,FALSE,7092360,1970,82.0833333333333,465.384615384615,0.0191044430745383,0.00476464810278986,211,0.238232405139493,0.137533061746408,0.493154834223283,0.00234970924526362
26,"bare_fallow",0.17,5,6199.21,-24.57,500,90,0.306,1765,7,FALSE,14164260,3935,163.958333333333,465.384615384615,0.0191044430745383,0.0157909939402812,212,0.00894673877636327,0.00349643673637735,0.330619398988411,0.0052208089259654
26,"bare_fallow",0.17,35,2164.55,-24.53,500,90,0.306,32,8,FALSE,14534700,4037,168.208333333333,465.384615384615,0.0191044430745383,0.00551366963426559,213,0.1723021760708,0.137533061746408,0.493154834223283,0.0027190928344482
26,"bare_fallow",0.17,35,6833.52,-26.16,500,90,0.306,179,9,FALSE,15110160,4197,174.875,465.384615384615,0.0191044430745383,0.0174067458451626,214,0.0972443901964389,0.137533061746408,0.493154834223283,0.00858422086163797
26,"bare_fallow",0.17,20,2816.55,-24.6,500,90,0.306,183,10,FALSE,17109060,4753,198.041666666667,465.384615384615,0.0191044430745383,0.00717448255221213,215,0.0392048226896838,0.0359101808149717,0.435785464094003,0.00312653520865009
27,"bare_fallow",0.17,5,237.5,-25.32,500,90,0.306,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.000604974030693714,216,0.00840241709296825,0.00349643673637735,0.330619398988411,0.000200016150431552
27,"bare_fallow",0.17,5,2961.5,-27.74,500,90,0.306,504,2,FALSE,3578400,994,41.4166666666667,465.384615384615,0.0191044430745383,0.00754370775536604,217,0.0149676741177898,0.00349643673637735,0.330619398988411,0.00249409612422333
27,"bare_fallow",0.17,20,14427.5,-28.12,500,90,0.306,264,3,FALSE,6256800,1738,72.4166666666667,465.384615384615,0.0191044430745383,0.0367505803277202,218,0.139206743665607,0.0359101808149717,0.435785464094003,0.0160153687038395
27,"bare_fallow",0.17,20,8935,-28.18,500,90,0.306,184,4,FALSE,6919200,1922,80.0833333333333,465.384615384615,0.0191044430745383,0.0227597598494667,219,0.123694347007971,0.0359101808149717,0.435785464094003,0.0099183725086679
27,"bare_fallow",0.17,35,3565.5,-27.8,500,90,0.306,20,5,FALSE,7091880,1970,82.0833333333333,465.384615384615,0.0191044430745383,0.00908225223763553,220,0.454112611881776,0.137533061746408,0.493154834223283,0.00447895659662519
27,"bare_fallow",0.17,5,6025.46,-26.12,500,90,0.306,1765,6,FALSE,14167260,3935,163.958333333333,465.384615384615,0.0191044430745383,0.015348407675721,221,0.00869598168596093,0.00349643673637735,0.330619398988411,0.005074481321176
27,"bare_fallow",0.17,35,6534.98,-26.8,500,90,0.306,32,7,FALSE,14533320,4037,168.208333333333,465.384615384615,0.0191044430745383,0.0166462871204329,222,0.520196472513527,0.137533061746408,0.493154834223283,0.00820919696531025
27,"bare_fallow",0.17,35,25633.51,-26.86,500,90,0.306,182,8,FALSE,15121200,4200,175,465.384615384615,0.0191044430745383,0.0652951910127479,223,0.358764785784329,0.137533061746408,0.493154834223283,0.0322006390994693
27,"bare_fallow",0.17,20,3470.97,-25.64,500,90,0.306,184,9,FALSE,17112720,4754,198.083333333333,465.384615384615,0.0191044430745383,0.00884145983712404,224,0.0480514121582828,0.0359101808149717,0.435785464094003,0.00385297967838959
28,"bare_fallow",0.19,5,393.67,-28.46,500,90,0.342,120,1,FALSE,432000,120,5,465.384615384615,0.0191044430745383,0.00100277948068713,225,0.00835649567239279,0.00588425689468516,0.459551186384418,0.000460828500031723
28,"bare_fallow",0.19,5,846,-29.29,500,90,0.342,240,2,FALSE,1296000,360,15,465.384615384615,0.0191044430745383,0.00215498117880792,226,0.00897908824503302,0.00588425689468516,0.459551186384418,0.000990324157357274
28,"bare_fallow",0.19,20,8520,-28.5,500,90,0.342,264,3,FALSE,4924800,1368,57,465.384615384615,0.0191044430745383,0.0217026473326755,227,0.0822069974722559,0.0185769095852117,0.33989888737204,0.0073767056814042
28,"bare_fallow",0.19,20,4604,-28.3,500,90,0.342,184,4,FALSE,5587200,1552,64.6666666666667,465.384615384615,0.0191044430745383,0.0117275807886899,228,0.0637368521124453,0.0185769095852117,0.33989888737204,0.00398619166164142
28,"bare_fallow",0.19,35,2076,-27.92,500,90,0.342,19,5,FALSE,5758800,1600,66.6666666666667,465.384615384615,0.0191044430745383,0.00528810984303221,229,0.278321570685906,0.0903535504654047,0.526435596844852,0.0027838492613978
28,"bare_fallow",0.19,5,4220.21,-26.2,500,90,0.342,1699,6,FALSE,12597480,3499,145.791666666667,465.384615384615,0.0191044430745383,0.0107499682276797,230,0.00632723262370786,0.00588425689468516,0.459551186384418,0.00494016065262499
28,"bare_fallow",0.19,35,3798.58,-26.86,500,90,0.342,32,7,FALSE,13200660,3667,152.791666666667,465.384615384615,0.0191044430745383,0.00967596738321064,231,0.302373980725333,0.0903535504654047,0.526435596844852,0.00509377366443181
28,"bare_fallow",0.19,35,17972.39,-27.14,500,90,0.342,183,8,FALSE,13790520,3831,159.625,465.384615384615,0.0191044430745383,0.0457803335557869,232,0.250165757135448,0.0903535504654047,0.526435596844852,0.0241003972191971
28,"bare_fallow",0.19,20,4339.44,-26.31,500,90,0.342,184,9,FALSE,15783420,4384,182.666666666667,465.384615384615,0.0191044430745383,0.0110536779273833,233,0.0600743365618657,0.0185769095852117,0.33989888737204,0.00375713282888646
29,"bare_fallow",0.19,5,429.5,-26.95,500,90,0.342,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.0010940477734019,234,0.0151951079639152,0.00588425689468516,0.459551186384418,0.000502770952228072
29,"bare_fallow",0.19,5,782.88,-29.17,500,90,0.342,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00199419818589261,235,0.0166183182157717,0.00588425689468516,0.459551186384418,0.000916436142212603
29,"bare_fallow",0.19,5,1769.5,-28.73,500,90,0.342,240,3,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.00450737493605274,236,0.0187807289002198,0.00588425689468516,0.459551186384418,0.00207136949934243
29,"bare_fallow",0.19,20,6079.5,-27.44,500,90,0.342,264,4,FALSE,6256800,1738,72.4166666666667,465.384615384615,0.0191044430745383,0.0154860615562208,237,0.0586593240765938,0.0185769095852117,0.33989888737204,0.00526369509273437
29,"bare_fallow",0.19,20,3256,-27.39,500,90,0.342,184,5,FALSE,6919200,1922,80.0833333333333,465.384615384615,0.0191044430745383,0.00829387555342624,238,0.045075410616447,0.0185769095852117,0.33989888737204,0.00281907907261175
29,"bare_fallow",0.19,35,1124,-26.49,500,90,0.342,19,6,FALSE,7090080,1969,82.0416666666667,465.384615384615,0.0191044430745383,0.00286311920210414,239,0.150690484321271,0.0903535504654047,0.526435596844852,0.00150724786599765
29,"bare_fallow",0.19,5,5018.72,-26.37,500,90,0.342,1764,7,FALSE,14162340,3934,163.916666666667,465.384615384615,0.0191044430745383,0.0127839800729396,240,0.00724715423636032,0.00588425689468516,0.459551186384418,0.00587489320923416
29,"bare_fallow",0.19,35,1483.98,-24.97,500,90,0.342,30,8,FALSE,14526840,4035,168.125,465.384615384615,0.0191044430745383,0.00378008152450045,241,0.126002717483348,0.0903535504654047,0.526435596844852,0.00198996947347259
29,"bare_fallow",0.19,35,2498.57,-26.54,500,90,0.342,182,9,FALSE,15120120,4200,175,465.384615384615,0.0191044430745383,0.00636450511103323,242,0.0349698083023804,0.0903535504654047,0.526435596844852,0.00335050204674889
29,"bare_fallow",0.19,20,1416.14,-23.14,500,90,0.342,183,10,FALSE,17110440,4753,198.041666666667,465.384615384615,0.0191044430745383,0.00360727546874356,243,0.0197118878073419,0.0185769095852117,0.33989888737204,0.00122610891827039
30,"bare_fallow",0.19,5,566,-26.94,500,90,0.342,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.00144174863735849,244,0.0200242866299791,0.00588425689468516,0.459551186384418,0.000662557296766214
30,"bare_fallow",0.19,5,497.18,-27.84,500,90,0.342,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00126644626770653,245,0.0105537188975544,0.00588425689468516,0.459551186384418,0.000581996884816654
30,"bare_fallow",0.19,5,2087.5,-28.94,500,90,0.342,240,3,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.00531740332241317,246,0.0221558471767215,0.00588425689468516,0.459551186384418,0.00244361900529942
30,"bare_fallow",0.19,20,7352.5,-27.76,500,90,0.342,264,4,FALSE,6256800,1738,72.4166666666667,465.384615384615,0.0191044430745383,0.0187287223607391,247,0.0709421301543147,0.0185769095852117,0.33989888737204,0.00636587189231507
30,"bare_fallow",0.19,20,3901.5,-27.43,500,90,0.342,184,5,FALSE,6919200,1922,80.0833333333333,465.384615384615,0.0191044430745383,0.00993813128737484,248,0.0540115830835589,0.0185769095852117,0.33989888737204,0.00337795976713597
30,"bare_fallow",0.19,35,1360,-26.11,500,90,0.342,19,6,FALSE,7090500,1970,82.0833333333333,465.384615384615,0.0191044430745383,0.00346427234418295,249,0.18233012337805,0.0903535504654047,0.526435596844852,0.00182371627914307
30,"bare_fallow",0.19,5,4577.44,-26.36,500,90,0.342,1764,7,FALSE,14162880,3934,163.916666666667,465.384615384615,0.0191044430745383,0.0116599255876153,250,0.00660993514037149,0.00588425689468516,0.459551186384418,0.00535833263694265
30,"bare_fallow",0.19,35,1696.48,-24.55,500,90,0.342,31,8,FALSE,14529540,4036,168.166666666667,465.384615384615,0.0191044430745383,0.00432137407827904,251,0.139399163815453,0.0903535504654047,0.526435596844852,0.0022749251420887
30,"bare_fallow",0.19,35,5747.42,-25.4,500,90,0.342,182,9,FALSE,15120660,4200,175,465.384615384615,0.0191044430745383,0.0146401677620618,252,0.0804404822091305,0.0903535504654047,0.526435596844852,0.00770710545372973
30,"bare_fallow",0.19,20,2691.88,-25.55,500,90,0.342,183,10,FALSE,17109780,4753,198.041666666667,465.384615384615,0.0191044430745383,0.00685691576313177,253,0.0374694850444359,0.0185769095852117,0.33989888737204,0.00233065803869229
31,"bare_fallow",0.21,5,645.89,-26.59,500,90,0.378,120,1,FALSE,432000,120,5,465.384615384615,0.0191044430745383,0.00164524916498848,254,0.0137104097082373,0.00762119563265871,0.425087141763563,0.00069937426503384
31,"bare_fallow",0.21,5,1211,-28.07,500,90,0.378,240,2,FALSE,1296000,360,15,465.384615384615,0.0191044430745383,0.00308473074176879,255,0.01285304475737,0.00762119563265871,0.425087141763563,0.00131127937412869
31,"bare_fallow",0.21,20,2848,-28.56,500,90,0.378,264,3,FALSE,2246400,624,26,465.384615384615,0.0191044430745383,0.00725459385017136,256,0.02747952215974,0.0370038898060966,0.447926105896797,0.00324952197317011
31,"bare_fallow",0.21,20,6251,-28.73,500,90,0.378,279,4,FALSE,4978800,1383,57.625,465.384615384615,0.0191044430745383,0.0159229164878586,257,0.0570713852611418,0.0370038898060966,0.447926105896797,0.00713228997692638
31,"bare_fallow",0.21,20,3301,-27.92,500,90,0.378,147,5,FALSE,5508000,1530,63.75,465.384615384615,0.0191044430745383,0.00840850221187347,258,0.0572006953188672,0.0370038898060966,0.447926105896797,0.00376638765218909
31,"bare_fallow",0.21,20,717,NA,500,90,0.378,22,6,FALSE,5587200,1552,64.6666666666667,465.384615384615,0.0191044430745383,0.00182638475792586,259,0.0830174889966302,0.0370038898060966,0.447926105896797,0.000818085412486996
31,"bare_fallow",0.21,35,1542,-27.39,500,90,0.378,19,7,FALSE,5757000,1599,66.625,465.384615384615,0.0191044430745383,0.00392787349612508,260,0.206730184006583,0.130370319450516,0.552733719770215,0.00217106812830006
31,"bare_fallow",0.21,5,3966.61,-25.93,500,90,0.378,1699,8,FALSE,12595920,3499,145.791666666667,465.384615384615,0.0191044430745383,0.0101039833258526,261,0.00594701784923638,0.00762119563265871,0.425087141763563,0.00429507339241339
31,"bare_fallow",0.21,35,2881.04,-25,500,90,0.378,29,9,FALSE,13192020,3664,152.666666666667,465.384615384615,0.0191044430745383,0.00733875529006239,262,0.253060527243531,0.130370319450516,0.552733719770215,0.00405637750995953
31,"bare_fallow",0.21,35,6586.29,-25.27,500,90,0.378,183,10,FALSE,13792620,3831,159.625,465.384615384615,0.0191044430745383,0.0167769869836535,263,0.0916775245008387,0.130370319450516,0.552733719770215,0.00927320642201127
31,"bare_fallow",0.21,20,3910.98,-26.36,500,90,0.378,182,11,FALSE,15775380,4382,182.583333333333,465.384615384615,0.0191044430745383,0.00996227930342106,264,0.0547377983704454,0.0370038898060966,0.447926105896797,0.00446236497423765
32,"bare_fallow",0.21,5,568.5,-28.64,500,90,0.378,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.00144811678505001,265,0.0201127331256945,0.00762119563265871,0.425087141763563,0.000615575825096748
32,"bare_fallow",0.21,5,1111.08,NA,500,90,0.378,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00283020861483441,266,0.0235850717902867,0.00762119563265871,0.425087141763563,0.00120308529067457
32,"bare_fallow",0.21,5,2641.5,-29.93,500,90,0.378,240,3,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.0067285848508524,267,0.028035770211885,0.00762119563265871,0.425087141763563,0.00286023490236246
32,"bare_fallow",0.21,20,7646,-27.29,500,90,0.378,279,4,FALSE,6310800,1753,73.0416666666667,465.384615384615,0.0191044430745383,0.0194763428997227,268,0.0698076806441673,0.0370038898060966,0.447926105896797,0.00872396243218351
32,"bare_fallow",0.21,20,3957.5,-27.5,500,90,0.378,147,5,FALSE,6840000,1900,79.1666666666667,465.384615384615,0.0191044430745383,0.0100807777956647,269,0.0685767196983995,0.0370038898060966,0.447926105896797,0.004515443542423
32,"bare_fallow",0.21,20,760.5,NA,500,90,0.378,22,6,FALSE,6919200,1922,80.0833333333333,465.384615384615,0.0191044430745383,0.00193719052775819,270,0.0880541148980994,0.0370038898060966,0.447926105896797,0.000867718209478885
32,"bare_fallow",0.21,35,1198.5,-27.36,500,90,0.378,19,7,FALSE,7089780,1969,82.0416666666667,465.384615384615,0.0191044430745383,0.00305289000331123,271,0.160678421226907,0.130370319450516,0.552733719770215,0.00168743524757952
32,"bare_fallow",0.21,5,6611.31,-26.02,500,90,0.378,1699,8,FALSE,13926960,3869,161.208333333333,465.384615384615,0.0191044430745383,0.0168407194057501,272,0.00991213620114782,0.00762119563265871,0.425087141763563,0.00715877327743251
32,"bare_fallow",0.21,35,4320.76,-24.97,500,90,0.378,31,9,FALSE,14530740,4036,168.166666666667,465.384615384615,0.0191044430745383,0.0110060951278323,273,0.355035326704268,0.130370319450516,0.552733719770215,0.00608343990015159
32,"bare_fallow",0.21,35,6566.94,-23.01,500,90,0.378,183,10,FALSE,15125280,4201,175.041666666667,465.384615384615,0.0191044430745383,0.0167276975205212,274,0.0914081831722468,0.130370319450516,0.552733719770215,0.00924596247370867
32,"bare_fallow",0.21,20,3890.09,-25.69,500,90,0.378,181,11,FALSE,17105280,4751,197.958333333333,465.384615384615,0.0191044430745383,0.00990906706131078,275,0.0547462268580706,0.0370038898060966,0.447926105896797,0.00443852982184315
33,"bare_fallow",0.21,5,514.5,-29.65,500,90,0.378,72,1,FALSE,1332000,370,15.4166666666667,465.384615384615,0.0191044430745383,0.00131056479491333,276,0.0182022888182407,0.00762119563265871,0.425087141763563,0.000557104242765658
33,"bare_fallow",0.21,5,1226.06,-30.78,500,90,0.378,120,2,FALSE,1764000,490,20.4166666666667,465.384615384615,0.0191044430745383,0.00312309246346246,277,0.0260257705288539,0.00762119563265871,0.425087141763563,0.00132758644875658
33,"bare_fallow",0.21,5,2560.5,-29.71,500,90,0.378,240,3,FALSE,2628000,730,30.4166666666667,465.384615384615,0.0191044430745383,0.00652225686564739,278,0.0271760702735308,0.00762119563265871,0.425087141763563,0.00277252752886583
33,"bare_fallow",0.21,20,16106,-26.65,500,90,0.378,279,4,FALSE,6310800,1753,73.0416666666667,465.384615384615,0.0191044430745383,0.0410261546878019,279,0.147047149418645,0.0370038898060966,0.447926105896797,0.0183766857092267
33,"bare_fallow",0.21,20,7253,-25.79,500,90,0.378,147,5,FALSE,6840000,1900,79.1666666666667,465.384615384615,0.0191044430745383,0.0184752700826169,280,0.125682109405557,0.0370038898060966,0.447926105896797,0.00827555578349817
33,"bare_fallow",0.21,20,1259.5,-26.46,500,90,0.378,22,6,FALSE,6919200,1922,80.0833333333333,465.384615384615,0.0191044430745383,0.00320827280698414,281,0.145830582135643,0.0370038898060966,0.447926105896797,0.00143706914508699
33,"bare_fallow",0.21,35,2418,-25.74,500,90,0.378,19,7,FALSE,7089300,1969,82.0416666666667,465.384615384615,0.0191044430745383,0.00615927244723116,282,0.324172234064798,0.130370319450516,0.552733719770215,0.00340443757083627
